id,城市,省份,年月,经度,纬度,舒适天数,空气质量指数,月最高温,月最低温,月平均温,东风频率,东风均速,南风频率,南风均速,西风频率,西风均速,北风频率,北风均速,东北风频率,东北风均速,东南风频率,东南风均速,西南风频率,西南风均速,西北风频率,西北风均速
2432,赤峰市,内蒙古自治区,2024-08,118.87,42.28,18,27.32,32.00,14.00,22.45,58.06,2.00,54.84,1.76,35.48,1.82,41.94,2.15,35.48,2.27,22.58,1.57,29.03,1.89,6.45,1.50
2433,赤峰市,内蒙古自治区,2024-09,118.87,42.28,2,26.07,27.00,4.00,16.47,30.00,2.11,63.33,2.05,50.00,2.40,36.67,2.91,13.33,3.00,16.67,1.40,43.33,2.38,6.67,2.50
2434,赤峰市,内蒙古自治区,2024-10,118.87,42.28,0,40.52,23.00,-6.00,8.94,25.81,2.00,51.61,2.75,64.52,2.75,41.94,2.31,19.35,2.33,3.23,1.00,45.16,2.86,16.13,2.60
2435,赤峰市,内蒙古自治区,2024-11,118.87,42.28,0,42.37,16.00,-12.00,2.72,13.33,1.50,46.67,2.14,83.33,2.88,40.00,3.67,0.00,0.00,6.67,1.50,40.00,2.25,36.67,3.82
2436,辽源市,吉林省,2023-12,125.15,42.97,0,73.00,11.00,-28.00,-11.79,19.35,3.17,54.84,2.59,64.52,2.65,38.71,2.92,16.13,3.40,3.23,2.00,41.94,2.69,16.13,2.60
2437,辽源市,吉林省,2024-01,125.15,42.97,0,55.39,2.00,-29.00,-12.21,12.90,2.50,51.61,2.44,83.87,2.42,35.48,2.27,9.68,2.67,3.23,2.00,45.16,2.50,25.81,2.12
2438,辽源市,吉林省,2024-02,125.15,42.97,0,80.52,12.00,-27.00,-9.05,27.59,2.00,41.38,2.67,51.72,2.87,55.17,2.38,20.69,2.33,3.45,1.00,31.03,2.89,20.69,2.83
2439,辽源市,吉林省,2024-03,125.15,42.97,0,48.26,17.00,-17.00,-0.52,12.90,3.00,29.03,3.44,67.74,3.52,41.94,2.85,6.45,3.50,6.45,2.50,22.58,3.71,16.13,3.40
2440,辽源市,吉林省,2024-04,125.15,42.97,0,68.53,26.00,-7.00,10.88,13.33,2.75,53.33,3.06,66.67,3.10,36.67,2.82,10.00,3.00,0.00,0.00,43.33,3.31,16.67,2.60
2441,辽源市,吉林省,2024-05,125.15,42.97,1,37.42,29.00,4.00,15.68,32.26,2.70,51.61,3.75,61.29,3.74,48.39,3.00,25.81,2.75,6.45,2.50,45.16,3.93,16.13,3.20
2442,辽源市,吉林省,2024-06,125.15,42.97,12,40.33,34.00,11.00,21.92,10.00,1.67,63.33,3.05,80.00,3.00,30.00,2.44,6.67,1.50,3.33,2.00,53.33,3.12,20.00,2.67
2443,辽源市,吉林省,2024-07,125.15,42.97,28,36.71,32.00,13.00,24.16,19.35,2.17,67.74,2.90,67.74,2.86,22.58,2.14,9.68,2.33,6.45,1.50,51.61,3.19,9.68,1.67
2444,辽源市,吉林省,2024-08,125.15,42.97,25,27.55,31.00,13.00,24.40,29.03,1.78,58.06,2.33,58.06,2.44,32.26,1.80,9.68,2.00,19.35,1.67,35.48,2.73,12.90,1.75
2445,辽源市,吉林省,2024-09,125.15,42.97,0,28.43,28.00,3.00,15.95,36.67,2.18,50.00,2.20,60.00,2.33,36.67,2.55,23.33,2.29,6.67,2.00,43.33,2.23,10.00,3.00
2446,辽源市,吉林省,2024-10,125.15,42.97,0,45.48,24.00,-7.00,8.71,12.90,2.50,58.06,2.89,74.19,2.78,38.71,2.42,6.45,2.50,6.45,2.50,45.16,3.00,25.81,2.38
2447,辽源市,吉林省,2024-11,125.15,42.97,0,48.10,16.00,-16.00,0.47,20.00,2.00,53.33,2.56,73.33,2.91,26.67,2.88,0.00,0.00,16.67,2.00,33.33,2.80,23.33,2.86
2448,辽阳市,辽宁省,2023-12,123.17,41.28,0,90.00,14.00,-26.00,-7.21,45.16,2.29,38.71,1.75,38.71,2.00,48.39,3.00,19.35,3.33,16.13,1.80,19.35,1.50,16.13,2.60
2449,辽阳市,辽宁省,2024-01,123.17,41.28,0,72.74,5.00,-22.00,-8.06,41.94,1.69,48.39,1.60,25.81,1.50,48.39,2.27,22.58,2.00,19.35,1.33,16.13,1.40,6.45,1.50
2450,辽阳市,辽宁省,2024-02,123.17,41.28,0,97.21,12.00,-20.00,-5.17,55.17,2.94,24.14,3.00,13.79,1.75,68.97,2.70,37.93,2.91,17.24,3.00,3.45,2.00,6.90,2.00
2451,辽阳市,辽宁省,2024-03,123.17,41.28,0,86.77,17.00,-9.00,3.71,16.13,3.00,25.81,3.00,61.29,2.79,54.84,3.12,9.68,3.67,3.23,3.00,16.13,2.80,32.26,3.00
2452,辽阳市,辽宁省,2024-04,123.17,41.28,0,86.13,25.00,-2.00,14.28,26.67,3.25,56.67,3.06,53.33,2.56,43.33,2.77,23.33,3.14,3.33,4.00,40.00,2.75,13.33,2.00
2453,辽阳市,辽宁省,2024-05,123.17,41.28,4,51.10,30.00,8.00,18.92,25.81,2.50,51.61,3.19,48.39,3.20,41.94,2.85,22.58,2.71,3.23,1.00,32.26,3.10,9.68,3.33
2454,辽阳市,辽宁省,2024-06,123.17,41.28,21,43.77,35.00,12.00,24.30,6.67,2.50,66.67,3.10,66.67,2.80,30.00,2.22,6.67,2.50,0.00,0.00,46.67,3.07,16.67,2.00
2455,辽阳市,辽宁省,2024-07,123.17,41.28,29,38.23,35.00,18.00,26.06,25.81,2.62,67.74,2.86,48.39,2.40,25.81,1.88,9.68,2.67,16.13,2.60,29.03,3.00,12.90,1.25
2456,辽阳市,辽宁省,2024-08,123.17,41.28,29,36.77,34.00,17.00,26.92,22.58,2.57,48.39,2.13,38.71,1.50,45.16,1.71,9.68,2.33,12.90,2.75,25.81,1.62,6.45,1.00
2457,辽阳市,辽宁省,2024-09,123.17,41.28,8,37.53,29.00,6.00,19.12,40.00,2.83,33.33,2.20,26.67,1.75,63.33,2.68,40.00,2.83,0.00,0.00,16.67,1.80,6.67,1.50
2458,辽阳市,辽宁省,2024-10,123.17,41.28,0,47.26,24.00,-4.00,12.44,16.13,3.20,48.39,2.60,51.61,2.25,48.39,2.47,16.13,3.20,0.00,0.00,32.26,2.50,16.13,1.80
2459,辽阳市,辽宁省,2024-11,123.17,41.28,0,46.73,20.00,-10.00,4.92,30.00,2.22,43.33,2.08,46.67,2.21,50.00,2.40,20.00,2.17,10.00,2.33,20.00,1.67,20.00,2.50
2460,达州市,四川省,2023-12,107.50,31.21,0,157.00,18.00,1.00,9.13,58.06,1.22,19.35,1.00,29.03,1.00,67.74,1.19,51.61,1.25,0.00,0.00,19.35,1.00,6.45,1.00
2461,达州市,四川省,2024-01,107.50,31.21,0,93.90,17.00,1.00,8.60,87.10,1.30,19.35,1.00,3.23,1.00,77.42,1.33,74.19,1.35,9.68,1.00,3.23,1.00,0.00,0.00
2462,达州市,四川省,2024-02,107.50,31.21,0,63.24,22.00,1.00,8.78,93.10,1.22,31.03,1.00,6.90,1.00,55.17,1.38,51.72,1.40,27.59,1.00,3.45,1.00,3.45,1.00
2463,达州市,四川省,2024-03,107.50,31.21,0,55.77,29.00,5.00,15.48,74.19,1.09,45.16,1.07,9.68,1.00,38.71,1.25,29.03,1.11,29.03,1.11,6.45,1.00,3.23,1.00
2464,达州市,四川省,2024-04,107.50,31.21,10,41.30,32.00,13.00,20.48,83.33,1.28,46.67,1.29,6.67,1.50,46.67,1.29,43.33,1.31,36.67,1.27,3.33,2.00,0.00,0.00
2465,达州市,四川省,2024-05,107.50,31.21,23,45.03,36.00,14.00,23.21,74.19,1.35,51.61,1.31,19.35,1.17,29.03,1.33,25.81,1.38,35.48,1.36,12.90,1.25,0.00,0.00
2466,达州市,四川省,2024-06,107.50,31.21,30,37.43,38.00,18.00,25.32,53.33,1.12,53.33,1.19,43.33,1.23,30.00,1.11,20.00,1.17,26.67,1.12,23.33,1.29,10.00,1.00
2467,达州市,四川省,2024-07,107.50,31.21,17,28.48,38.00,23.00,28.63,80.65,1.28,61.29,1.32,12.90,1.25,29.03,1.22,22.58,1.29,54.84,1.29,6.45,1.50,3.23,1.00
2468,达州市,四川省,2024-08,107.50,31.21,14,44.77,41.00,22.00,31.16,67.74,1.33,64.52,1.35,16.13,1.00,22.58,1.00,12.90,1.00,51.61,1.44,3.23,1.00,6.45,1.00
2469,达州市,四川省,2024-09,107.50,31.21,15,43.07,41.00,15.00,30.28,86.67,1.62,50.00,1.60,0.00,0.00,36.67,1.73,26.67,1.75,46.67,1.64,0.00,0.00,0.00,0.00
2470,达州市,四川省,2024-10,107.50,31.21,1,42.55,29.00,13.00,19.08,70.97,1.09,22.58,1.00,16.13,1.00,58.06,1.11,45.16,1.00,12.90,1.00,9.68,1.00,3.23,1.00
2471,达州市,四川省,2024-11,107.50,31.21,0,39.43,23.00,2.00,14.17,76.67,1.17,13.33,1.00,13.33,1.00,56.67,1.29,50.00,1.27,10.00,1.00,3.33,1.00,0.00,0.00
2472,运城市,山西省,2023-12,110.97,35.03,0,148.00,21.00,-11.00,0.95,29.03,1.78,22.58,1.71,64.52,1.75,54.84,1.82,12.90,1.50,12.90,2.25,6.45,1.00,38.71,1.92
2473,运城市,山西省,2024-01,110.97,35.03,0,105.48,11.00,-10.00,0.58,38.71,1.58,29.03,1.78,58.06,1.89,64.52,1.70,12.90,1.00,25.81,1.88,3.23,1.00,48.39,1.93
2474,运城市,山西省,2024-02,110.97,35.03,0,110.90,19.00,-6.00,2.74,65.52,1.68,41.38,2.08,34.48,2.30,44.83,1.85,17.24,1.00,41.38,2.08,0.00,0.00,27.59,2.38
2475,运城市,山西省,2024-03,110.97,35.03,0,79.90,29.00,-2.00,12.03,51.61,2.06,41.94,2.23,48.39,2.47,38.71,2.17,9.68,1.33,35.48,2.27,6.45,2.00,29.03,2.44
2476,运城市,山西省,2024-04,110.97,35.03,2,64.43,33.00,8.00,18.97,60.00,2.50,63.33,2.37,36.67,1.73,33.33,1.80,6.67,1.50,53.33,2.62,6.67,1.00,26.67,1.88
2477,运城市,山西省,2024-05,110.97,35.03,17,59.45,37.00,11.00,23.42,54.84,3.00,70.97,2.77,38.71,1.42,12.90,1.50,0.00,0.00,51.61,3.12,12.90,1.25,12.90,1.50
2478,运城市,山西省,2024-06,110.97,35.03,26,66.97,41.00,16.00,26.85,53.33,2.44,66.67,2.40,40.00,2.17,16.67,1.80,6.67,1.00,46.67,2.64,13.33,2.00,10.00,2.33
2479,运城市,山西省,2024-07,110.97,35.03,26,41.26,36.00,20.00,27.71,54.84,1.71,70.97,1.68,38.71,1.50,22.58,1.29,19.35,1.33,35.48,1.91,29.03,1.44,3.23,1.00
2480,运城市,山西省,2024-08,110.97,35.03,25,44.26,36.00,20.00,28.10,67.74,2.43,67.74,2.48,32.26,2.10,25.81,1.88,6.45,1.00,61.29,2.58,6.45,1.50,19.35,2.17
2481,运城市,山西省,2024-09,110.97,35.03,23,48.37,36.00,8.00,24.73,66.67,3.10,73.33,2.95,30.00,2.33,20.00,2.67,3.33,1.00,60.00,3.33,10.00,1.33,16.67,3.00
2482,运城市,山西省,2024-10,110.97,35.03,0,69.74,28.00,4.00,16.08,67.74,2.19,61.29,2.32,29.03,2.22,25.81,2.00,3.23,1.00,58.06,2.39,3.23,1.00,19.35,2.33
2483,运城市,山西省,2024-11,110.97,35.03,0,75.47,21.00,-5.00,9.80,53.33,1.75,40.00,1.92,40.00,2.67,33.33,1.90,6.67,1.00,40.00,1.92,0.00,0.00,20.00,2.50
2484,连云港市,江苏省,2023-12,119.16,34.59,0,211.00,21.00,-9.00,2.79,41.94,2.08,35.48,2.00,51.61,2.62,61.29,2.84,29.03,2.56,9.68,1.00,25.81,2.38,25.81,2.88
2485,连云港市,江苏省,2024-01,119.16,34.59,0,92.16,11.00,-8.00,1.76,38.71,2.50,22.58,2.29,45.16,2.07,61.29,2.53,25.81,2.75,9.68,2.00,9.68,2.67,25.81,2.12
2486,连云港市,江苏省,2024-02,119.16,34.59,0,82.24,23.00,-8.00,2.57,51.72,3.27,27.59,2.38,27.59,2.00,72.41,3.00,44.83,3.38,6.90,2.50,13.79,2.25,13.79,1.75
2487,连云港市,江苏省,2024-03,119.16,34.59,0,76.10,23.00,-3.00,9.42,54.84,2.71,48.39,2.40,32.26,2.40,45.16,3.00,32.26,3.10,19.35,2.33,19.35,2.67,9.68,2.33
2488,连云港市,江苏省,2024-04,119.16,34.59,0,56.97,26.00,4.00,15.78,83.33,2.52,50.00,2.47,13.33,1.75,23.33,2.71,23.33,2.71,40.00,2.50,6.67,2.00,0.00,0.00
2489,连云港市,江苏省,2024-05,119.16,34.59,6,61.35,33.00,9.00,20.55,67.74,2.67,45.16,2.93,19.35,2.50,45.16,2.29,29.03,2.67,29.03,2.78,9.68,3.33,9.68,1.67
2490,连云港市,江苏省,2024-06,119.16,34.59,25,52.77,38.00,16.00,26.02,80.00,2.83,43.33,2.46,16.67,2.00,26.67,2.75,23.33,3.00,30.00,2.78,10.00,1.67,3.33,1.00
2491,连云港市,江苏省,2024-07,119.16,34.59,18,35.81,36.00,21.00,27.92,32.26,2.80,74.19,2.74,51.61,2.44,22.58,2.14,12.90,2.50,16.13,3.20,45.16,2.50,6.45,2.00
2492,连云港市,江苏省,2024-08,119.16,34.59,17,37.32,36.00,21.00,29.11,61.29,1.95,51.61,2.19,32.26,2.20,32.26,2.00,25.81,2.25,19.35,2.00,29.03,2.33,3.23,1.00
2493,连云港市,江苏省,2024-09,119.16,34.59,23,33.93,34.00,14.00,25.23,93.33,2.89,16.67,2.00,3.33,1.00,63.33,3.16,60.00,3.06,13.33,2.25,3.33,1.00,0.00,0.00
2494,连云港市,江苏省,2024-10,119.16,34.59,1,54.48,26.00,5.00,16.63,74.19,2.35,19.35,2.00,19.35,2.00,64.52,2.40,51.61,2.44,12.90,1.75,6.45,2.50,6.45,2.00
2495,连云港市,江苏省,2024-11,119.16,34.59,0,55.67,23.00,-2.00,11.52,70.00,2.52,16.67,2.20,30.00,2.78,66.67,2.75,50.00,2.60,10.00,2.33,6.67,2.00,16.67,3.20
2496,通化市,吉林省,2023-12,125.92,41.49,0,88.00,9.00,-31.00,-10.35,12.90,1.25,48.39,1.40,70.97,1.45,45.16,1.57,9.68,1.33,0.00,0.00,45.16,1.43,22.58,1.57
2497,通化市,吉林省,2024-01,125.92,41.49,0,55.26,0.00,-28.00,-11.13,6.45,1.00,54.84,1.35,77.42,1.42,38.71,1.58,3.23,1.00,3.23,1.00,48.39,1.40,25.81,1.50
2498,通化市,吉林省,2024-02,125.92,41.49,0,62.00,7.00,-21.00,-6.78,10.34,1.67,34.48,1.90,58.62,1.59,62.07,1.61,10.34,1.67,0.00,0.00,27.59,2.00,27.59,1.25
2499,通化市,吉林省,2024-03,125.92,41.49,0,44.48,15.00,-14.00,-0.10,3.23,2.00,38.71,2.17,77.42,2.42,38.71,2.08,0.00,0.00,3.23,2.00,35.48,2.18,19.35,2.17
2500,通化市,吉林省,2024-04,125.92,41.49,0,55.37,25.00,-3.00,11.33,6.67,2.50,53.33,2.69,80.00,2.42,43.33,2.23,6.67,2.50,0.00,0.00,53.33,2.69,23.33,1.86
2501,通化市,吉林省,2024-05,125.92,41.49,0,35.26,28.00,3.00,15.13,9.68,2.00,61.29,2.63,83.87,2.46,38.71,2.08,9.68,2.00,0.00,0.00,61.29,2.63,22.58,2.00
2502,通化市,吉林省,2024-06,125.92,41.49,10,32.30,31.00,9.00,20.85,0.00,0.00,66.67,2.35,90.00,2.22,30.00,1.67,0.00,0.00,0.00,0.00,66.67,2.35,20.00,1.83
2503,通化市,吉林省,2024-07,125.92,41.49,29,31.58,31.00,16.00,24.29,12.90,1.50,70.97,2.27,70.97,2.05,19.35,1.33,3.23,2.00,3.23,2.00,54.84,2.29,12.90,1.25
2504,通化市,吉林省,2024-08,125.92,41.49,25,26.90,32.00,15.00,24.58,0.00,0.00,61.29,1.63,87.10,1.41,25.81,1.25,0.00,0.00,0.00,0.00,54.84,1.59,19.35,1.17
2505,通化市,吉林省,2024-09,125.92,41.49,1,25.67,28.00,5.00,17.22,33.33,1.80,40.00,1.58,50.00,1.40,60.00,1.56,33.33,1.80,0.00,0.00,36.67,1.55,13.33,1.00
2506,通化市,吉林省,2024-10,125.92,41.49,0,35.97,24.00,-4.00,8.90,16.13,1.40,58.06,1.56,67.74,1.57,38.71,1.67,9.68,1.67,6.45,1.00,48.39,1.67,16.13,1.40
2507,通化市,吉林省,2024-11,125.92,41.49,0,37.97,20.00,-16.00,0.75,10.00,1.00,56.67,1.53,50.00,2.00,33.33,1.50,3.33,1.00,6.67,1.00,26.67,2.00,13.33,1.75
2508,通辽市,内蒙古自治区,2023-12,122.28,43.63,0,48.00,6.00,-23.00,-10.90,19.35,2.83,32.26,2.60,74.19,2.57,51.61,2.88,16.13,3.00,3.23,2.00,29.03,2.67,29.03,2.67
2509,通辽市,内蒙古自治区,2024-01,122.28,43.63,0,51.71,2.00,-22.00,-11.19,16.13,2.80,32.26,2.80,77.42,2.46,51.61,2.69,12.90,2.75,3.23,3.00,29.03,2.78,32.26,2.60
2510,通辽市,内蒙古自治区,2024-02,122.28,43.63,0,62.69,11.00,-19.00,-7.19,10.34,2.00,20.69,3.50,79.31,2.65,58.62,2.53,10.34,2.00,0.00,0.00,20.69,3.50,37.93,2.55
2511,通辽市,内蒙古自治区,2024-03,122.28,43.63,0,61.71,16.00,-14.00,0.98,22.58,2.71,25.81,3.12,77.42,3.25,64.52,3.10,12.90,2.75,9.68,2.67,16.13,3.40,51.61,3.19
2512,通辽市,内蒙古自治区,2024-04,122.28,43.63,0,65.97,27.00,-4.00,11.92,26.67,2.12,36.67,3.73,66.67,3.30,63.33,2.63,23.33,2.14,3.33,2.00,30.00,3.89,36.67,2.82
2513,通辽市,内蒙古自治区,2024-05,122.28,43.63,0,58.16,31.00,6.00,17.31,41.94,3.08,41.94,3.69,45.16,4.07,51.61,3.31,29.03,3.33,9.68,2.67,29.03,4.11,12.90,3.75
2514,通辽市,内蒙古自治区,2024-06,122.28,43.63,18,48.67,36.00,11.00,23.45,26.67,2.88,43.33,3.46,63.33,3.37,50.00,3.07,20.00,3.17,6.67,2.00,33.33,3.70,23.33,3.00
2515,通辽市,内蒙古自治区,2024-07,122.28,43.63,26,43.45,33.00,16.00,24.65,29.03,2.33,51.61,2.94,45.16,2.57,35.48,2.82,16.13,2.80,9.68,1.67,19.35,2.67,16.13,2.40
2516,通辽市,内蒙古自治区,2024-08,122.28,43.63,26,31.26,32.00,15.00,23.95,35.48,2.55,45.16,2.57,38.71,2.75,48.39,2.73,19.35,2.83,12.90,2.50,19.35,2.50,19.35,3.00
2517,通辽市,内蒙古自治区,2024-09,122.28,43.63,1,35.27,30.00,4.00,17.38,20.00,3.00,50.00,3.07,60.00,2.89,40.00,2.92,10.00,3.67,6.67,2.50,26.67,3.12,26.67,2.75
2518,通辽市,内蒙古自治区,2024-10,122.28,43.63,0,42.19,24.00,-5.00,9.63,12.90,2.00,48.39,3.20,58.06,3.06,41.94,2.69,9.68,2.00,3.23,2.00,29.03,3.44,19.35,2.67
2519,通辽市,内蒙古自治区,2024-11,122.28,43.63,0,53.23,17.00,-12.00,1.37,20.00,2.00,33.33,3.00,70.00,3.10,56.67,2.88,6.67,1.50,10.00,2.67,16.67,3.40,46.67,3.07
2520,遂宁市,四川省,2023-12,105.58,30.52,0,129.00,17.00,1.00,8.73,80.65,1.68,32.26,1.30,9.68,1.00,61.29,1.74,51.61,1.88,22.58,1.29,6.45,1.00,3.23,1.00
2521,遂宁市,四川省,2024-01,105.58,30.52,0,67.55,16.00,1.00,8.27,90.32,1.68,25.81,1.25,3.23,1.00,70.97,1.77,61.29,1.89,25.81,1.25,0.00,0.00,3.23,1.00
2522,遂宁市,四川省,2024-02,105.58,30.52,0,70.86,21.00,2.00,8.78,93.10,1.96,13.79,1.50,0.00,0.00,65.52,2.11,62.07,2.06,13.79,1.50,0.00,0.00,0.00,0.00
2523,遂宁市,四川省,2024-03,105.58,30.52,1,51.77,29.00,5.00,15.65,83.87,1.92,32.26,1.70,6.45,1.00,51.61,1.94,41.94,2.08,25.81,1.75,0.00,0.00,6.45,1.00
2524,遂宁市,四川省,2024-04,105.58,30.52,8,40.87,33.00,13.00,20.30,80.00,1.88,43.33,1.69,0.00,0.00,43.33,2.23,33.33,2.10,33.33,1.70,0.00,0.00,0.00,0.00
2525,遂宁市,四川省,2024-05,105.58,30.52,22,48.61,36.00,13.00,23.11,80.65,1.96,45.16,2.00,16.13,2.00,41.94,1.85,35.48,1.82,32.26,2.10,9.68,2.00,6.45,2.00
2526,遂宁市,四川省,2024-06,105.58,30.52,30,35.30,36.00,18.00,24.62,76.67,1.74,50.00,1.67,13.33,1.75,33.33,2.00,30.00,2.11,36.67,1.55,6.67,2.00,3.33,1.00
2527,遂宁市,四川省,2024-07,105.58,30.52,23,32.29,36.00,22.00,28.10,67.74,1.71,51.61,1.69,12.90,1.75,38.71,2.08,12.90,2.00,45.16,1.71,3.23,1.00,9.68,2.00
2528,遂宁市,四川省,2024-08,105.58,30.52,15,46.74,40.00,22.00,30.92,64.52,2.00,70.97,1.82,19.35,1.33,19.35,1.83,6.45,2.00,54.84,2.00,3.23,1.00,9.68,1.67
2529,遂宁市,四川省,2024-09,105.58,30.52,19,47.60,39.00,14.00,29.12,70.00,2.14,60.00,1.83,16.67,1.20,33.33,2.20,23.33,2.29,43.33,2.08,10.00,1.33,3.33,1.00
2530,遂宁市,四川省,2024-10,105.58,30.52,1,38.06,28.00,12.00,18.73,67.74,1.57,35.48,1.36,9.68,1.00,58.06,1.61,32.26,1.80,32.26,1.40,0.00,0.00,9.68,1.00
2531,遂宁市,四川省,2024-11,105.58,30.52,0,37.40,23.00,5.00,13.83,83.33,1.56,13.33,1.75,6.67,1.00,63.33,1.68,46.67,1.71,13.33,1.75,0.00,0.00,6.67,1.00
2532,遵义市,贵州省,2023-12,106.90,27.70,0,86.00,26.00,-2.00,8.00,70.97,1.59,38.71,1.75,25.81,1.62,45.16,1.64,25.81,1.88,32.26,1.30,3.23,4.00,19.35,1.33
2533,遵义市,贵州省,2024-01,106.90,27.70,0,47.23,21.00,-4.00,6.50,90.32,1.61,29.03,1.33,9.68,1.00,45.16,1.64,35.48,1.82,29.03,1.33,0.00,0.00,9.68,1.00
2534,遵义市,贵州省,2024-02,106.90,27.70,0,47.72,30.00,-2.00,6.72,79.31,1.78,41.38,1.67,13.79,1.75,24.14,1.86,13.79,2.25,31.03,1.33,6.90,2.00,6.90,1.50
2535,遵义市,贵州省,2024-03,106.90,27.70,0,47.45,31.00,1.00,13.66,80.65,1.76,35.48,2.09,12.90,1.75,35.48,1.55,29.03,1.44,22.58,2.00,6.45,1.50,6.45,2.00
2536,遵义市,贵州省,2024-04,106.90,27.70,5,37.43,31.00,11.00,18.58,80.00,1.54,30.00,1.44,20.00,1.67,56.67,1.47,40.00,1.42,30.00,1.44,0.00,0.00,16.67,1.60
2537,遵义市,贵州省,2024-05,106.90,27.70,6,31.00,32.00,10.00,19.21,70.97,1.77,38.71,1.75,22.58,1.86,38.71,1.75,22.58,1.57,29.03,1.89,3.23,1.00,16.13,2.00
2538,遵义市,贵州省,2024-06,106.90,27.70,22,22.70,32.00,16.00,22.02,60.00,1.39,36.67,1.55,33.33,1.30,46.67,1.36,33.33,1.20,20.00,1.83,13.33,1.25,10.00,1.67
2539,遵义市,贵州省,2024-07,106.90,27.70,31,25.00,36.00,20.00,27.08,19.35,2.33,83.87,2.65,22.58,1.29,12.90,1.25,0.00,0.00,16.13,2.60,9.68,1.33,12.90,1.25
2540,遵义市,贵州省,2024-08,106.90,27.70,31,29.13,37.00,20.00,27.48,64.52,1.95,58.06,2.00,6.45,2.00,25.81,1.50,12.90,1.50,38.71,2.00,0.00,0.00,3.23,3.00
2541,遵义市,贵州省,2024-09,106.90,27.70,28,31.27,37.00,13.00,26.05,96.67,2.14,40.00,2.00,3.33,2.00,46.67,2.21,43.33,2.23,40.00,2.00,0.00,0.00,3.33,2.00
2542,遵义市,贵州省,2024-10,106.90,27.70,1,29.84,27.00,10.00,16.58,80.65,1.72,3.23,2.00,19.35,1.50,74.19,1.65,54.84,1.71,3.23,2.00,0.00,0.00,19.35,1.50
2543,遵义市,贵州省,2024-11,106.90,27.70,0,36.80,26.00,4.00,12.85,80.00,1.62,10.00,1.33,16.67,1.80,63.33,1.68,46.67,1.64,10.00,1.33,0.00,0.00,13.33,2.00
2544,邢台市,河北省,2023-12,114.48,37.05,0,125.00,25.00,-18.00,-0.92,54.84,1.59,48.39,1.53,16.13,1.60,45.16,2.21,32.26,2.00,19.35,1.00,9.68,2.00,3.23,1.00
2545,邢台市,河北省,2024-01,114.48,37.05,0,107.87,9.00,-11.00,-0.19,83.87,1.69,45.16,1.57,0.00,0.00,48.39,2.13,48.39,2.13,29.03,1.11,0.00,0.00,0.00,0.00
2546,邢台市,河北省,2024-02,114.48,37.05,0,109.41,16.00,-8.00,1.40,68.97,2.05,41.38,1.92,3.45,2.00,51.72,2.60,44.83,2.54,17.24,1.20,0.00,0.00,3.45,2.00
2547,邢台市,河北省,2024-03,114.48,37.05,0,89.68,26.00,-3.00,10.60,51.61,2.00,54.84,2.24,19.35,2.50,41.94,2.62,25.81,2.38,22.58,1.71,6.45,1.50,12.90,3.00
2548,邢台市,河北省,2024-04,114.48,37.05,0,74.00,31.00,6.00,17.22,56.67,2.35,56.67,2.71,6.67,2.50,43.33,2.77,30.00,2.44,26.67,2.25,3.33,1.00,3.33,4.00
2549,邢台市,河北省,2024-05,114.48,37.05,14,67.42,34.00,10.00,22.06,54.84,2.53,54.84,2.82,6.45,3.50,41.94,2.85,38.71,2.75,12.90,2.25,3.23,3.00,3.23,4.00
2550,邢台市,河北省,2024-06,114.48,37.05,27,71.90,41.00,18.00,27.90,50.00,2.27,63.33,2.63,20.00,2.00,26.67,2.12,20.00,1.83,23.33,2.71,10.00,1.67,6.67,3.00
2551,邢台市,河北省,2024-07,114.48,37.05,28,50.55,37.00,19.00,27.26,61.29,2.21,51.61,2.50,6.45,1.50,41.94,2.15,29.03,2.33,29.03,2.11,3.23,2.00,3.23,1.00
2552,邢台市,河北省,2024-08,114.48,37.05,31,41.10,35.00,19.00,27.32,74.19,2.00,25.81,2.12,9.68,2.67,61.29,2.26,45.16,2.00,19.35,2.17,0.00,0.00,6.45,2.50
2553,邢台市,河北省,2024-09,114.48,37.05,20,55.27,32.00,11.00,22.18,76.67,2.52,26.67,2.38,0.00,0.00,60.00,2.94,53.33,2.94,10.00,1.67,0.00,0.00,0.00,0.00
2554,邢台市,河北省,2024-10,114.48,37.05,0,94.58,26.00,3.00,15.02,64.52,1.75,58.06,1.72,6.45,2.50,41.94,2.38,35.48,2.18,29.03,1.22,3.23,2.00,3.23,3.00
2555,邢台市,河北省,2024-11,114.48,37.05,0,79.97,21.00,-2.00,9.62,43.33,1.85,46.67,2.07,13.33,3.25,53.33,2.25,36.67,1.91,6.67,1.50,0.00,0.00,13.33,3.25
2556,邯郸市,河北省,2023-12,114.47,36.60,0,129.00,26.00,-15.00,-0.19,48.39,1.80,48.39,1.73,19.35,2.17,48.39,2.27,32.26,2.10,16.13,1.20,12.90,2.25,3.23,1.00
2557,邯郸市,河北省,2024-01,114.47,36.60,0,113.65,11.00,-9.00,0.37,70.97,1.86,41.94,1.69,6.45,1.00,51.61,2.12,51.61,2.12,12.90,1.25,6.45,1.00,0.00,0.00
2558,邯郸市,河北省,2024-02,114.47,36.60,0,111.62,18.00,-7.00,2.66,68.97,2.40,37.93,2.09,6.90,2.00,58.62,2.65,58.62,2.65,10.34,1.00,3.45,2.00,0.00,0.00
